"string","ERIKA-3",,,,,,,
"string","ERIKA-4",,,,,,,
"string","ERIKA-5",,,,,,,
"string","ERIKA-6",,,,,,,
"string","ERIKA-7",,,,,,,
"string","ERIKA-8",,,,,,,
"string","ERIKA-9",,,,,,,
"string","ERIKA-10",,,,,,,
"string","ERIKA-11",,,,,,,
"string","ERIKA-12",,,,,,,
"string","ERIKA-13",,,,,,,
"string","ERIKA-14",,,,,,,
"string","ERIKA-15",,,,,,,
"string","ERIKA-16",,,,,,,
"string","ERIKA-17",,,,,,,
"string","ERIKA-18",,,,,,,
"string","ERIKA-19",,,,,,,
"string","ERIKA-20",,,,,,,
"string","ERIKA-21",,,,,,,
"string","ERIKA-22",,,,,,,
"string","ERIKA-23",,,,,,,
"string","ERIKA-24",,,,,,,
"string","ERIKA-25",,,,,,,
"string","ERIKA-26",,,,,,,
"string","ERIKA-27",,,,,,,
"string","ERIKA-28",,,,,,,
"string","ERIKA-29",,,,,,,
"string","ERIKA-30",,,,,,,
"string","ERIKA-31",,,,,,,
"string","ERIKA-32",,,,,,,
"string","ERIKA-33",,,,,,,
"string","ERIKA-34",,,,,,,
"string","ERIKA-35",,,,,,,
"string","ERIKA-36",,,,,,,
"string","ERIKA-37",,,,,,,
"string","ERIKA-38",,,,,,,
"string","ERIKA-39",,,,,,,
"string","ERIKA-40",,,,,,,
"string","ERIKA-41",,,,,,,
"string","ERIKA-42",,,,,,,
"string","ERIKA-43",,,,,,,
"string","ERIKA-44",,,,,,,
"string","ERIKA-45",,,,,,,
"string","ERIKA-46",,,,,,,
"string","ERIKA-47",,,,,,,
"string","ERIKA-48",,,,,,,
"string","ERIKA-49",,,,,,,
"string","ERIKA-50",,,,,,,
"string","ERIKA-51",,,,,,,
"string","ERIKA-52",,,,,,,
"string","ERIKA-53",,,,,,,
"string","ERIKA-54",,,,,,,
"string","ERIKA-55",,,,,,,
"string","ERIKA-56",,,,,,,
"string","ERIKA-57",,,,,,,
"string","ERIKA-58",,,,,,,
"string","ERIKA-59",,,,,,,
"string","ERIKA-60",,,,,,,
"string","ERIKA-61",,,,,,,
"string","ERIKA-62",,,,,,,
"string","ERIKA-63",,,,,,,
"string","ERIKA-64",,,,,,,
"string","ERIKA-65",,,,,,,
"string","ERIKA-66",,,,,,,
"string","ERIKA-67",,,,,,,
"string","ERIKA-68",,,,,,,
"string","ERIKA-69",,,,,,,
"string","ERIKA-70",,,,,,,
"string","ERIKA-71",,,,,,,
"string","ERIKA-72",,,,,,,
"string","ERIKA-73",,,,,,,
"string","ERIKA-74",,,,,,,
"string","ERIKA-75",,,,,,,
"string","ERIKA-76",,,,,,,
"string","ERIKA-77",,,,,,,
"string","ERIKA-78",,,,,,,
"string","ERIKA-79",,,,,,,
"string","ERIKA-80",,,,,,,
"string","ERIKA-81",,,,,,,
"string","ERIKA-82",,,,,,,
"string","ERIKA-83",,,,,,,
"string","ERIKA-84",,,,,,,
"string","ERIKA-85",,,,,,,
"string","ERIKA-86",,,,,,,
"string","ERIKA-87",,,,,,,
"string","ERIKA-88",,,,,,,
"string","ERIKA-89",,,,,,,
"string","ERIKA-90",,,,,,,
"string","ERIKA-91",,,,,,,
"string","ERIKA-92",,,,,,,
"string","ERIKA-93",,,,,,,
"string","ERIKA-94",,,,,,,
"string","ERIKA-95",,,,,,,
"string","ERIKA-96",,,,,,,
"string","ERIKA-97",,,,,,,
"string","ERIKA-98",,,,,,,
"string","ERIKA-99",,,,,,,
"","","","","//==================================
// HENKEI.STR
//==================================","","","",""
"string","HENKEI-0",,,,,,,
"string","HENKEI-1",,,,,,,
"string","HENKEI-2",,,,,,,
"string","HENKEI-3",,,,,,,
"string","HENKEI-4",,,,,,,
"string","HENKEI-5",,,,,,,
"string","HENKEI-6",,,,,,,
"string","HENKEI-7",,,,,,,
"string","HENKEI-8",,,,,,,
"string","HENKEI-9",,,,,,,
"string","HENKEI-10",,,,,,,
"string","HENKEI-11",,,,,,,
"string","HENKEI-12",,,,,,,
"string","HENKEI-13",,,,,,,
"string","HENKEI-14",,,,,,,
"string","HENKEI-15",,,,,,,
"string","HENKEI-16",,,,,,,
"string","HENKEI-17",,,,,,,
"string","HENKEI-18",,,,,,,
"string","HENKEI-19",,,,,,,
"string","HENKEI-20",,,,,,,
"string","HENKEI-21",,,,,,,
"string","HENKEI-22",,,,,,,
"string","HENKEI-23",,,,,,,
"string","HENKEI-24",,,,,,,
"string","HENKEI-25",,,,,,,
"string","HENKEI-26",,,,,,,
"string","HENKEI-27",,,,,,,
"string","HENKEI-28",,,,,,,
"string","HENKEI-29",,,,,,,
"string","HENKEI-30",,,,,,,
"string","HENKEI-31",,,,,,,
"string","HENKEI-32",,,,,,,
"string","HENKEI-33",,,,,,,
"string","HENKEI-34",,,,,,,
"string","HENKEI-35",,,,,,,
"string","HENKEI-36",,,,,,,
"string","HENKEI-37",,,,,,,
"string","HENKEI-38",,,,,,,
"string","HENKEI-39",,,,,,,
"string","HENKEI-40",,,,,,,
"string","HENKEI-41",,,,,,,
"string","HENKEI-42",,,,,,,
"string","HENKEI-43",,,,,,,
"string","HENKEI-44",,,,,,,
"string","HENKEI-45",,,,,,,
"string","HENKEI-46",,,,,,,
"string","HENKEI-47",,,,,,,
"string","HENKEI-48",,,,,,,
"string","HENKEI-49",,,,,,,
"string","HENKEI-50",,,,,,,
"string","HENKEI-51",,,,,,,
"string","HENKEI-52",,,,,,,
"string","HENKEI-53",,,,,,,
"string","HENKEI-54",,,,,,,
"string","HENKEI-55",,,,,,,
"string","HENKEI-56",,,,,,,
"string","HENKEI-57",,,,,,,
"string","HENKEI-58",,,,,,,
"string","HENKEI-59",,,,,,,
"string","HENKEI-60",,,,,,,
"string","HENKEI-61",,,,,,,
"string","HENKEI-62",,,,,,,
"string","HENKEI-63",,,,,,,
"string","HENKEI-64",,,,,,,
"string","HENKEI-65",,,,,,,
"string","HENKEI-66",,,,,,,
"string","HENKEI-67",,,,,,,
"string","HENKEI-68",,,,,,,
"string","HENKEI-69",,,,,,,
"string","HENKEI-70",,,,,,,
"string","HENKEI-71",,,,,,,
"string","HENKEI-72",,,,,,,
"string","HENKEI-73",,,,,,,
"string","HENKEI-74",,,,,,,
"string","HENKEI-75",,,,,,,
"string","HENKEI-76",,,,,,,
"string","HENKEI-77",,,,,,,
"string","HENKEI-78",,,,,,,
"string","HENKEI-79",,,,,,,
"string","HENKEI-80",,,,,,,
"string","HENKEI-81",,,,,,,
"string","HENKEI-82",,,,,,,
"string","HENKEI-83",,,,,,,
"string","HENKEI-84",,,,,,,
"string","HENKEI-85",,,,,,,
"string","HENKEI-86",,,,,,,
"string","HENKEI-87",,,,,,,
"string","HENKEI-88",,,,,,,
"string","HENKEI-89",,,,,,,
"string","HENKEI-90",,,,,,,
"string","HENKEI-91",,,,,,,
"string","HENKEI-92",,,,,,,
"string","HENKEI-93",,,,,,,
"string","HENKEI-94",,,,,,,
"string","HENKEI-95",,,,,,,
"string","HENKEI-96",,,,,,,
"string","HENKEI-97",,,,,,,
"string","HENKEI-98",,,,,,,
"string","HENKEI-99",,,,,,,
"","","","","//==================================
// HENSIN.STR
//==================================","","","",""
"string","HENSIN-0",,,,,,,
"string","HENSIN-1",,,,,,,
"string","HENSIN-2",,,,,,,
"string","HENSIN-3",,,,,,,
"string","HENSIN-4",,,,,,,
"string","HENSIN-5",,,,,,,
"string","HENSIN-6",,,,,,,
"string","HENSIN-7",,,,,,,
"string","HENSIN-8",,,,,,,
"string","HENSIN-9",,,,,,,
"string","HENSIN-10",,,,,,,
"string","HENSIN-11",,,,,,,
"string","HENSIN-12",,,,,,,
"string","HENSIN-13",,,,,,,
"string","HENSIN-14",,,,,,,
"string","HENSIN-15",,,,,,,
"string","HENSIN-16",,,,,,,
"string","HENSIN-17",,,,,,,
"string","HENSIN-18",,,,,,,
"string","HENSIN-19",,,,,,,
"string","HENSIN-20",,,,,,,
"string","HENSIN-21",,,,,,,
"string","HENSIN-22",,,,,,,
"string","HENSIN-23",,,,,,,
"string","HENSIN-24",,,,,,,
"string","HENSIN-25",,,,,,,
"string","HENSIN-26",,,,,,,
"string","HENSIN-27",,,,,,,
"string","HENSIN-28",,,,,,,
"string","HENSIN-29",,,,,,,
"string","HENSIN-30",,,,,,,
"string","HENSIN-31",,,,,,,
"string","HENSIN-32",,,,,,,
"string","HENSIN-33",,,,,,,
"string","HENSIN-34",,,,,,,
"string","HENSIN-35",,,,,,,
"string","HENSIN-36",,,,,,,
"string","HENSIN-37",,,,,,,
"string","HENSIN-38",,,,,,,
"string","HENSIN-39",,,,,,,
"string","HENSIN-40",,,,,,,
"string","HENSIN-41",,,,,,,
"string","HENSIN-42",,,,,,,
"string","HENSIN-43",,,,,,,
"string","HENSIN-44",,,,,,,
"string","HENSIN-45",,,,,,,
"string","HENSIN-46",,,,,,,
"string","HENSIN-47",,,,,,,
"string","HENSIN-48",,,,,,,
"string","HENSIN-49",,,,,,,
"string","HENSIN-50",,,,,,,
"string","HENSIN-51",,,,,,,
"string","HENSIN-52",,,,,,,
"string","HENSIN-53",,,,,,,
"string","HENSIN-54",,,,,,,
"string","HENSIN-55",,,,,,,
"string","HENSIN-56",,,,,,,
"string","HENSIN-57",,,,,,,
"string","HENSIN-58",,,,,,,
"string","HENSIN-59",,,,,,,
"string","HENSIN-60",,,,,,,
"string","HENSIN-61",,,,,,,
"string","HENSIN-62",,,,,,,
"string","HENSIN-63",,,,,,,
"string","HENSIN-64",,,,,,,
"string","HENSIN-65",,,,,,,
"string","HENSIN-66",,,,,,,
"string","HENSIN-67",,,,,,,
"string","HENSIN-68",,,,,,,
"string","HENSIN-69",,,,,,,
"string","HENSIN-70",,,,,,,
"string","HENSIN-71",,,,,,,
"string","HENSIN-72",,,,,,,
"string","HENSIN-73",,,,,,,
"string","HENSIN-74",,,,,,,
"string","HENSIN-75",,,,,,,
"string","HENSIN-76",,,,,,,
"string","HENSIN-77",,,,,,,
"string","HENSIN-78",,,,,,,
"string","HENSIN-79",,,,,,,
"string","HENSIN-80",,,,,,,
"string","HENSIN-81",,,,,,,
"string","HENSIN-82",,,,,,,
"string","HENSIN-83",,,,,,,
"string","HENSIN-84",,,,,,,
"string","HENSIN-85",,,,,,,
"string","HENSIN-86",,,,,,,
"string","HENSIN-87",,,,,,,
"string","HENSIN-88",,,,,,,
"string","HENSIN-89",,,,,,,
"string","HENSIN-90",,,,,,,
"string","HENSIN-91",,,,,,,
"string","HENSIN-92",,,,,,,
"string","HENSIN-93",,,,,,,
"string","HENSIN-94",,,,,,,
"string","HENSIN-95",,,,,,,
"string","HENSIN-96",,,,,,,
"string","HENSIN-97",,,,,,,
"string","HENSIN-98",,,,,,,
"string","HENSIN-99",,,,,,,
"","","","","//==================================
// KOUTEI.STR
//==================================","","","",""
"string","KOUTEI-0",,,,,,,
"string","KOUTEI-1",,,,,,,
"string","KOUTEI-2",,,,,,,
"string","KOUTEI-3",,,,,,,
"string","KOUTEI-4",,,,,,,
"string","KOUTEI-5",,,,,,,
"string","KOUTEI-6",,,,,,,
"string","KOUTEI-7",,,,,,,
"string","KOUTEI-8",,,,,,,
"string","KOUTEI-9",,,,,,,
"string","KOUTEI-10",,,,,,,
"string","KOUTEI-11",,,,,,,
"string","KOUTEI-12",,,,,,,
"string","KOUTEI-13",,,,,,,
"string","KOUTEI-14",,,,,,,
"string","KOUTEI-15",,,,,,,
"string","KOUTEI-16",,,,,,,
"string","KOUTEI-17",,,,,,,
"string","KOUTEI-18",,,,,,,
"string","KOUTEI-19",,,,,,,
"string","KOUTEI-20",,,,,,,
"string","KOUTEI-21",,,,,,,
"string","KOUTEI-22",,,,,,,
"string","KOUTEI-23",,,,,,,
"string","KOUTEI-24",,,,,,,
"string","KOUTEI-25",,,,,,,
"string","KOUTEI-26",,,,,,,
"string","KOUTEI-27",,,,,,,
"string","KOUTEI-28",,,,,,,
"string","KOUTEI-29",,,,,,,
"string","KOUTEI-30",,,,,,,
"string","KOUTEI-31",,,,,,,
"string","KOUTEI-32",,,,,,,
"string","KOUTEI-33",,,,,,,
"string","KOUTEI-34",,,,,,,
"string","KOUTEI-35",,,,,,,
"string","KOUTEI-36",,,,,,,
"string","KOUTEI-37",,,,,,,
"string","KOUTEI-38",,,,,,,
"string","KOUTEI-39",,,,,,,
"string","KOUTEI-40",,,,,,,
"string","KOUTEI-41",,,,,,,
"string","KOUTEI-42",,,,,,,
"string","KOUTEI-43",,,,,,,
"string","KOUTEI-44",,,,,,,
"string","KOUTEI-45",,,,,,,
"string","KOUTEI-46",,,,,,,
"string","KOUTEI-47",,,,,,,
"string","KOUTEI-48",,,,,,,
"string","KOUTEI-49",,,,,,,
"string","KOUTEI-50",,,,,,,
"string","KOUTEI-51",,,,,,,
"string","KOUTEI-52",,,,,,,
"string","KOUTEI-53",,,,,,,
"string","KOUTEI-54",,,,,,,
"string","KOUTEI-55",,,,,,,
"string","KOUTEI-56",,,,,,,
"string","KOUTEI-57",,,,,,,
"string","KOUTEI-58",,,,,,,
"string","KOUTEI-59",,,,,,,
"string","KOUTEI-60",,,,,,,
"string","KOUTEI-61",,,,,,,
"string","KOUTEI-62",,,,,,,
"string","KOUTEI-63",,,,,,,
"string","KOUTEI-64",,,,,,,
"string","KOUTEI-65",,,,,,,
"string","KOUTEI-66",,,,,,,
"string","KOUTEI-67",,,,,,,
"string","KOUTEI-68",,,,,,,
"string","KOUTEI-69",,,,,,,
"string","KOUTEI-70",,,,,,,
"string","KOUTEI-71",,,,,,,
"string","KOUTEI-72",,,,,,,
"string","KOUTEI-73",,,,,,,
"string","KOUTEI-74",,,,,,,
"string","KOUTEI-75",,,,,,,
"string","KOUTEI-76",,,,,,,
"string","KOUTEI-77",,,,,,,
"string","KOUTEI-78",,,,,,,
"string","KOUTEI-79",,,,,,,
"string","KOUTEI-80",,,,,,,
"string","KOUTEI-81",,,,,,,
"string","KOUTEI-82",,,,,,,
"string","KOUTEI-83",,,,,,,
"string","KOUTEI-84",,,,,,,
"string","KOUTEI-85",,,,,,,
"string","KOUTEI-86",,,,,,,
"string","KOUTEI-87",,,,,,,
"string","KOUTEI-88",,,,,,,
"string","KOUTEI-89",,,,,,,
"string","KOUTEI-90",,,,,,,
"string","KOUTEI-91",,,,,,,
"string","KOUTEI-92",,,,,,,
"string","KOUTEI-93",,,,,,,
"string","KOUTEI-94",,,,,,,
"string","KOUTEI-95",,,,,,,
"string","KOUTEI-96",,,,,,,
"string","KOUTEI-97",,,,,,,
"string","KOUTEI-98",,,,,,,
"string","KOUTEI-99",,,,,,,
"","","","","//==================================
// MEIKUI.STR
//==================================","","","",""
"string","MEIKUI-0",,,,,,,
"string","MEIKUI-1",,,,,,,
"string","MEIKUI-2",,,,,,,
"string","MEIKUI-3",,,,,,,
"string","MEIKUI-4",,,,,,,
"string","MEIKUI-5",,,,,,,
"string","MEIKUI-6",,,,,,,
"string","MEIKUI-7",,,,,,,
"string","MEIKUI-8",,,,,,,
"string","MEIKUI-9",,,,,,,
"string","MEIKUI-10",,,,,,,
"string","MEIKUI-11",,,,,,,
"string","MEIKUI-12",,,,,,,
"string","MEIKUI-13",,,,,,,
"string","MEIKUI-14",,,,,,,
"string","MEIKUI-15",,,,,,,
"string","MEIKUI-16",,,,,,,
"string","MEIKUI-17",,,,,,,
"string","MEIKUI-18",,,,,,,
"string","MEIKUI-19",,,,,,,
"string","MEIKUI-20",,,,,,,
"string","MEIKUI-21",,,,,,,
"string","MEIKUI-22",,,,,,,
"string","MEIKUI-23",,,,,,,
"string","MEIKUI-24",,,,,,,
"string","MEIKUI-25",,,,,,,
"string","MEIKUI-26",,,,,,,
"string","MEIKUI-27",,,,,,,
"string","MEIKUI-28",,,,,,,
"string","MEIKUI-29",,,,,,,
"string","MEIKUI-30",,,,,,,
"string","MEIKUI-31",,,,,,,
"string","MEIKUI-32",,,,,,,
"string","MEIKUI-33",,,,,,,
"string","MEIKUI-34",,,,,,,
"string","MEIKUI-35",,,,,,,
"string","MEIKUI-36",,,,,,,
"string","MEIKUI-37",,,,,,,
"string","MEIKUI-38",,,,,,,
"string","MEIKUI-39",,,,,,,
"string","MEIKUI-40",,,,,,,
"string","MEIKUI-41",,,,,,,
"string","MEIKUI-42",,,,,,,
"string","MEIKUI-43",,,,,,,
"string","MEIKUI-44",,,,,,,
"string","MEIKUI-45",,,,,,,
"string","MEIKUI-46",,,,,,,
"string","MEIKUI-47",,,,,,,
"string","MEIKUI-48",,,,,,,
"string","MEIKUI-49",,,,,,,
"string","MEIKUI-50",,,,,,,
"string","MEIKUI-51",,,,,,,
"string","MEIKUI-52",,,,,,,
"string","MEIKUI-53",,,,,,,
"string","MEIKUI-54",,,,,,,
"string","MEIKUI-55",,,,,,,
"string","MEIKUI-56",,,,,,,
"string","MEIKUI-57",,,,,,,
"string","MEIKUI-58",,,,,,,
"string","MEIKUI-59",,,,,,,
"string","MEIKUI-60",,,,,,,
